,キャラ名,台詞,メイア表情,一人表示,二人表示・A,二人表示・B,背景・画面遷移,選択肢A,選択肢B,選択肢補足,画面効果,画像オブジェクト,エフェクト,BGM,SE,ボイス,備考,$
1868,クライン,「今だ。……おい、リート」,,,G-04,K-08,back-015-night,,,,,,,,,V-1868,,$
1869,クライン,「今はあんたより、グレイさんの方が重要だ。協力してやる」,,,L-01,K-08,back-015-night,,,,,,,,,V-1869,,$
1870,リート,「随分な物言いだな。目上の者は敬えと教わらなかったのか？」,,,L-01,K-08,back-015-night,,,,,,,,,V-1870,,$
1871,クライン,「はあっ？　うるせーな、一旦お前を見逃してやるって言ってやってんだよ。 メイアのこともあるし……」,,,L-01,K-09,back-015-night,,,,,,,,,V-1871,,$
1872,リート,「……礼は言っておこう」,,,L-01a,K-09,back-015-night,,,,,,,,,V-1872,,$
1873,クライン,「いちいち癇に障る喋り方だな、あんた……」,,,L-01a,K-08,back-015-night,,,,,,,,,V-1873,,$
1874,グレイ,「……使えない部下を持つと、苦労するなあ」,,G-03,,,back-015-night,,,,,,,,,V-1874,,$
1875,グレイ,「ま、ぼろぼろの奴一人増えたところで大して変わらん。……あんま、邪魔せんときや」,,G-01,,,back-015-night,,,,,,,BGM-012/FO,,V-1875,,$
1876,テオドア,「邪魔はキミだよ、グレイ」,,G-01,,,back-015-night/SE_textout,,,,,,,,SE-004,V-1876,,$
1877,グレイ,「がッ……！？」,,G-07,,,back-015-night,,,,,,,,,V-1877,,$
1878,テオドア,"「気配を消す薬……確か、キミと一緒に作ったんじゃないかな。
異能の中でも最も簡単なものだからって、『ハレルヤ』の前段階に」",,,G-07,T-03,back-015-night,,,,,,,BGM-009/CI,,V-1878,,$
1879,グレイ,「……テオドア、貴様……ッ！」,,,G-07,T-03,back-015-night,,,,,,,,,V-1879,,$
1880,テオドア,「久しぶりだね。嫌な再会になっちゃったけど」,,,G-07,T-01,back-015-night,,,,,,,,,V-1880,,$
1881,テオドア,"「……『ハレルヤ』を完成させるわけにはいかない。
僕はずっと、そのために動いてきた。悪いけど、キミに『黄金の血』は渡せない」",,,G-07,T-03,back-015-night,,,,,,,,,V-1881,,$
1882,グレイ,"「……いつも、いつもお前が……！　後少しのところで、お前が邪魔をする……！
お前さえいなければ、俺は――！」",,,G-05,T-03,back-015-night,,,,,,,,,V-1882,,$
1883,テオドア,"「……キミの行いは看過できない。
純血種としても、一人の研究者としても」",,,G-05,T-04,back-015-night,,,,,,,,,V-1883,,$
1884,テオドア,「……悪いね。少し、眠っていて」,,T-03a,,,back-015-night/SE_textout,,,,,,,,SE-007,V-1884,,$
1885,メイア,「…………」,M-05,,,,back-015-night,,,,,,,,,,,$
1886,クライン,「グ……グレイさん……」,M-05,K-05,,,back-015-night,,,,,,,,,V-1886,,$
1887,テオドア,「大丈夫、眠っているだけだから」,M-05,,K-05,T-01,back-015-night,,,,,,,,,V-1887,,$
1888,リート,「テオドア、お前……」,M-05,,L-05,T-01,back-015-night,,,,,,,,,V-1888,,$
1889,テオドア,"「前に話したろう。研究者として、かつては友人同士だったんだ。
……人と『吸血鬼』の共存を共に願っていたはずなのに、どうしてこうなっちゃったのかな」",,,L-05,T-01,back-015-night,,,,,,,,,V-1889,,$
1890,テオドア,"「……遅くなったと思ったら、こんなことになってるなんて。
何があったかは……見たら分かるけど」",,,L-05,T-04,back-015-night,,,,,,,,,V-1890,,$
1891,クライン,「……あんたも、『吸血鬼』なのか？」,,,K-02,T-04,back-015-night,,,,,,,,,V-1891,,$
1892,テオドア,「そうだよ。純血種のね。催眠の異能が得意なんだ」,,,K-02,T-01,back-015-night,,,,,,,,,V-1892,,$
1893,クライン,「純血種……って、オレに話していいのかよ」,,,K-05,T-01,back-015-night,,,,,,,,,V-1893,,$
1894,テオドア,「この状況で刃を交えるほど、キミは馬鹿じゃない」,,,K-05,T-01,back-015-night,,,,,,,,,V-1894,,$
1895,クライン,「う……」,,,K-07,T-01,back-015-night,,,,,,,,,V-1895,,$
1896,テオドア,"「……もう気付いていると思うけど。
グレイは『吸血鬼』の力を無理やり人間に与える、非人道的な実験を行ってきた。
キミも被験者の一人だろう？」",,,K-07,T-03,back-015-night,,,,,,,,,V-1896,,$
1897,クライン,「……グレイさんは、軍の強化のためにって……『吸血鬼』と渡り合えるように」,,,K-07,T-03,back-015-night,,,,,,,,,V-1897,,$
1898,テオドア,"「表向きはそうだろうね。けれど……実際は他国侵略の切り札にするつもりだ。
使用者の自我も奪って、人の形をした決戦兵器を創り出す予定だったんだろう。銀蝶隊はいわば、プロトタイプだ」",,,K-07,T-03,back-015-night,,,,,,,,,V-1898,,$
1899,クライン,「な……！」,,,K-06,T-03,back-015-night,,,,,,,,,V-1899,,$
1900,リート,「……お前、そんなことまで掴んでいたのか」,,,L-05,T-03,back-015-night,,,,,,,,,V-1900,,$
1901,テオドア,"「これでも『ハレルヤ』開発の初期メンバーだから。
……こんなことになるなんて思っていなかったけれど」",,,L-05,T-01,back-015-night,,,,,,,,,V-1901,,$
1902,テオドア,「町医者の傍ら、『ハレルヤ』の開発を止めるために色々動いてきたけど……ここで彼を捕まえられてよかった」,,,L-05,T-01,back-015-night,,,,,,,,,V-1902,,$
1903,テオドア,「ねえ、キミ」,,,K-06,T-01,back-015-night,,,,,,,,,V-1903,,$
1904,クライン,「……オレ？」,,,K-02,T-01,back-015-night,,,,,,,,,V-1904,,$
1905,テオドア,"「僕はこれから、グレイの研究を世間に公表する。
彼のやろうとしている事は絶対に許されてはならないことだ」",,,K-02,T-03,back-015-night,,,,,,,,,V-1905,,$
1906,テオドア,「……キミも、手伝ってくれないかな。秘書ってことで、どうだろう」,,,K-02,T-01,back-015-night,,,,,,,,,V-1906,,$
1907,クライン,「はあっ！？　なんでだよ、そもそも『吸血鬼』のお前の秘書なんて……」,,,K-06,T-01,back-015-night,,,,,,,,,V-1907,,$
1908,テオドア,"「……『吸血鬼』であることは否定しない。
でも、どうか今はいち研究者として見てくれないかな。銀蝶隊にいる、キミの仲間のためでもある。……頼むよ」",,,K-06,T-03,back-015-night,,,,,,,,,V-1908,,$
1909,クライン,「…………」,,,K-02,T-03,back-015-night,,,,,,,,,V-1909,,$
1910,クライン,「……ああ、クソッ！」,,,K-08,T-03,back-015-night,,,,,,,,,V-1910,,$
1911,クライン,"「グレイさんに色々聞きたいこともあるからな。
それまでだったら、まあ付き合ってやるよ」",,,K-02,T-03,back-015-night,,,,,,,,,V-1911,,$
1912,テオドア,「そう、よかった。ありがとう」,,,K-02,T-02,back-015-night,,,,,,,,,V-1912,,$
1913,テオドア,「……それで……リート」,,T-01,,,back-015-night,,,,,,,,,V-1913,,$
1914,リート,「……」,,,T-01,L-01a,back-015-night,,,,,,,,,V-1914,,$
1915,テオドア,"「飲んだんだね。……良かったのかい？
キミはもう、『吸血鬼』として生きるしかなくなる。前のようには戻れないけれど……」",,,T-03,L-01a,back-015-night,,,,,,,BGM-009/FO,,V-1915,,$
1916,リート,"「……ああ。……彼女が傍にいることが、俺にはどんなことよりも重要なんだ。
だから……すまない、テオドア」",,,T-03,L-01,back-015-night,,,,,,,BGM-034/CI,,V-1916,,$
1917,メイア,「……！」,M-05,,T-03,L-01,back-015-night,,,,,,,,,,,$
1918,テオドア,「キミは……いい顔をするようになったね」,M-05,,T-01,L-01,back-015-night,,,,,,,,,V-1918,,$
1919,テオドア,「キミが幸せであるなら、僕はそれでいい。……ね、メイアさん」,M-05,T-01,,,back-015-night,,,,,,,,,V-1919,,$
1920,メイア,「は、はい」,M-01,T-01,,,back-015-night,,,,,,,,,,,$
1921,テオドア,「リートを、よろしくね」,M-01,T-02,,,back-015-night,,,,,,,,,V-1921,,$
1922,メイア,「……任せて下さい！」,M-02,T-02,,,back-015-night,,,,,,,,,,,$
1923,テオドア,"「そうだ、二人で庭に出てみなよ。
ちょうど雨も上がって……そろそろだと思うよ」",M-02,T-01,,,back-015-night,,,,,,,,,V-1923,,$
1924,リート,「そろそろ……？」,M-02,,T-02,L-03,back-015-night,,,,,,,,,V-1924,,$
1925,テオドア,「いいから、ほら」,M-02,,T-02,L-03,back-015-night,,,,,,,,,V-1925,,$
1926,リート,「わ、わかった。だから押すな」,M-02,,T-02,L-05,back-015-night/FO,,,,,,,,,V-1926,,$
1927,メイア,「テオさん、一体何を……」,M-04,,,,back-013-night/FI,,,,,,,,,,,$
1928,リート,「……！」,,L-05,,,back-013-night,,,,,,,,,V-1928,,$
1929,メイア,「リートさん？」,M-01,L-05,,,back-013-night/FO,,,,,,,,,,,$
1930,リート,「……空が、晴れている」,,,,,back-011/FI,,,,,,,,,V-1930,,$
1931,メイア,"「え……あ、本当だ！珍しい……
テオさんの言ってたことって、これのこと……？」",,,,,back-011,,,,,,,,,,,$
1932,リート,「……いや、それだけじゃない。……花壇を見てみろ」,,,,,back-011/FO,,,,,,,,,V-1932,,$
1933,メイア,「レインリリーが、どんどん咲いて……！」,M-05,L-05,,,back-013-pink/FI,,,,,N-object-013,,,,,,$
1934,リート,「……そうか、雨が降ったから……」,M-05,L-05,,,back-013-pink,,,,,,,,,V-1934,,$
1935,メイア,「……っ、やった！」,M-02,L-05,,,back-013-pink,,,,,,,,,,,$
1936,メイア,「リートさん、咲きました！　レインリリー！」,M-02,L-05,,,back-013-pink,,,,,,,,,,,$
1937,リート,「っ……あ、ああ。そうだな」,M-02,L-05,,,back-013-pink,,,,,,,,,V-1937,,$
1938,リート,「熱心に育てていたからな。……咲いてよかった」,M-02,L-02,,,back-013-pink,,,,,,,BGM-034/FO,,V-1938,,$
1939,メイア,「私、ずっとリートさんに見せたかったんです！」,M-02,L-02,,,back-013-pink,,,,,,,BGM-014/CI,,,,$
1940,リート,「……俺に？」,M-02,L-05,,,back-013-pink,,,,,,,,,V-1940,,$
1941,メイア,「はい！　綺麗な花を見て、気持ちも明るくなってくれたらなって……」,M-02,L-05,,,back-013-pink,,,,,,,,,,,$
1942,メイア,"「私が育てた花で、リートさんが笑顔になってくれたらいいなって……
リートさんのために植えた花なんです」",M-02,L-05,,,back-013-pink,,,,,,,,,,,$
1943,リート,「……！」,M-02,L-05,,,back-013-pink,,,,,,,,,V-1943,,$
1944,メイア,「リートさん。……気持ち、明るくなりましたか？」,M-01,L-05,,,back-013-pink,,,,,,,,,,,$
1945,リート,「…………」,M-01,L-05,,,back-013-pink,,,,,,,,,V-1945,,$
1946,リート,「……お前には、本当に敵わない」,M-01,L-02,,,back-013-pink,,,,,,,,,V-1946,,$
1947,メイア,「え……！」,M-05,L-02,,,back-013-pink/FO,,,,,,,,,,,$
1948,メイア,「り、リートさん……！？」,,,,,still-001/FI,,,,,,,,,,,$
1949,リート,「……お前は、俺が針を動かしてくれたと言ったな」,,,,,still-001,,,,,,,,,V-1949,,$
1950,リート,"「だが……それは俺の方だ。
俺にとっては、メイア。お前の存在が歯車だった」",,,,,still-001,,,,,,,,,V-1950,,$
1951,リート,"「色の無かった、ただのうのうと生きていくしかなかった世界が、鮮やかに色づいた。
……全部、お前のお陰だ」",,,,,still-001,,,,,,,,,V-1951,,$
1952,リート,"「お前が傍にいてくれたから俺はこうして……
誰かを愛するよろこびを知ることができたんだ」",,,,,still-001,,,,,,,,,V-1952,,$
1953,リート,「メイア。――お前を、愛している」,,,,,still-001,,,,,,,,,V-1953,,$
1954,メイア,「……はい。私も、リートさんのことを愛しています」,,,,,still-001,,,,,,,,,,,$
1955,リート,「……そう、か。……参ったな。こうも幸せだと、どうしていいか分からない」,,,,,still-001,,,,,,,,,V-1955,,$
1956,リート,「……口付けを、してもいいだろうか」,,,,,still-001,,,,,,,,,V-1956,,$
1957,メイア,「っ……はい……！」,,,,,still-001,,,,,,,,,,,$
1958,リート,「では……目を閉じろ。……そうだ」,,,,,still-001/FO,,,,,,,,,V-1958,,$
1959,リート,「――お前に出会えて、本当に良かった」,,,,,FO,,,,,,,BGM-014/FO,,V-1959,,$
